"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"10502",2017,"F","9th","Yes","15","Today","No","No","Yes","Yes","1","Last Year","Yes","No","No","Yes","No","Yes","Never","Rarely"
"10503",2017,"M","9th","Yes","7","Last Year","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","No","Yes","Sometimes","Rarely"
"10504",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","I do not use the internet","I do not use the internet"
"10505",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"10506",2017,"","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","","","","",""
"10507",2017,"M","9th","Yes","35","Last 7 Days","No","Yes","Yes","Yes","1","Last Year","No","No","No","","No","","",""
"10508",2017,"M","9th","Yes","15","Today","No","Yes","Yes","No","1","Today","No","No","No","","No","","",""
"10509",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Rarely"
"10510",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Never","Never"
"10511",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"10512",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"10513",2017,"F","9th","Yes","75","Today","No","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Not Sure","No","Yes","Rarely","Rarely"
"10514",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Sometimes"
"10515",2017,"F","9th","Yes","35","Last 7 Days","No","No","No","Yes","1","Last Year","No","No","Yes","No","Yes","Yes","Never","Rarely"
"10516",2017,"F","9th","Yes","100","Today","","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","Yes","Never","Always"
"10517",2017,"F","9th","Yes","75","Today","No","No","Yes","Yes","5","Last Month","Yes","Yes","Yes","Yes","No","Yes","Never","Most of the time"
"10518",2017,"M","10th","Yes","15","Today","No","No","Yes","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Most of the time"
"10519",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Most of the time"
"10520",2017,"M","9th","Yes","15","Last 7 Days","No","No","Yes","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Rarely"
"10521",2017,"M","9th","Yes","15","Today","No","No","No","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","Yes","Most of the time","Rarely"
"10522",2017,"F","12th","No","1","Today","No","No","No","Yes","1","5 Years Ago","Yes","No","No","No","Yes","Yes","Rarely","Sometimes"
"10523",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Never","Never"
"10524",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"10525",2017,"","","Yes","","Today","No","No","No","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","Yes","Rarely","Sometimes"
"10526",2017,"M","10th","Yes","75","Last Month","Yes","Yes","Yes","Yes","1","Last Year","Yes","No","No","Not Sure","No","Yes","Sometimes","Never"
"10527",2017,"F","10th","Yes","35","Today","Yes","No","Yes","Yes","1","1-4 Years Ago","Yes","No","No","Not Sure","No","Yes","Rarely","Rarely"
"10528",2017,"F","10th","Yes","75","Today","No","No","No","Yes","6","Last Month","Yes","Yes","No","Yes","No","Yes","Rarely","Always"
"10529",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"10530",2017,"F","10th","Yes","75","Today","No","No","No","Yes","1","8","Yes","No","No","Yes","No","Yes","Sometimes","Sometimes"
"10531",2017,"F","10th","Yes","35","Last 7 Days","No","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","Yes","Yes","No","Yes","Sometimes","Most of the time"
"10532",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"10533",2017,"M","10th","Yes","15","Last Month","No","Yes","Yes","No","1","Today","No","No","No","Yes","No","Yes","Always","Most of the time"
"10534",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","","","Rarely"
"10535",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"10536",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Sometimes"
"10537",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"10538",2017,"F","10th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"10539",2017,"F","10th","Yes","7","Last 7 Days","No","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","No","No","Yes","Rarely","Never"
"10540",2017,"F","10th","Yes","75","Today","","No","No","Yes","1","5 Years Ago","No","No","No","Yes","No","Yes","Rarely","Always"
"10541",2017,"F","10th","Yes","100","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","Yes","No","Yes","Never","Rarely"
"10542",2017,"F","10th","No","1","Today","No","No","No","Yes","1","Today","Yes","*","No","No","No","No","Never","Never"
"10543",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"10544",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","","Always"
"10545",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"10546",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Sometimes","Rarely"
"10547",2017,"M","10th","Yes","75","Last 7 Days","No","Yes","Yes","Yes","1","5 Years Ago","No","No","No","No","No","Yes","Rarely","Rarely"
"10548",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","Yes","Rarely","Most of the time"
"10549",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Always"
"10550",2017,"M","10th","No","1","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","Yes","No","No","Sometimes","Most of the time"
"10551",2017,"M","10th","Yes","7","Last 6 Months","No","Yes","Yes","Yes","2","Last 6 Months","No","No","No","Yes","No","Yes","Rarely","Never"
"10552",2017,"M","10th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"10553",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Never"
"10554",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","No","Sometimes","Sometimes"
"10555",2017,"M","12th","Yes","7","5 Years Ago","No","Yes","Yes","Yes","3","Last 7 Days","Yes","No","Yes","Yes","Yes","No","Never","Rarely"
"10556",2017,"M","12th","Yes","75","Last Month","Yes","No","Yes","Yes","1","Last Year","Yes","No","No","Yes","No","Yes","Sometimes","Most of the time"
"10557",2017,"F","10th","Yes","35","Today","No","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Rarely"
"10558",2017,"F","Unplaced","Yes","1","Today","No","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"10559",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","No","Sometimes","Rarely"
"10560",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"10561",2017,"F","10th","Yes","15","Today","No","No","Yes","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"10562",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
"10563",2017,"F","10th","No","1","Today","No","No","No","Yes","1","5 Years Ago","","No","No","Yes","No","Yes","Rarely","Most of the time"
"10564",2017,"F","10th","No","1","Today","No","Yes","Yes","Yes","3","Last 6 Months","Yes","Yes","Yes","Yes","Yes","Yes","Most of the time","Most of the time"
"10565",2017,"F","10th","Yes","100","Today","No","Yes","Yes","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"10566",2017,"F","10th","Yes","15","Today","No","No","No","Yes","1","1-4 Years Ago","Yes","Yes","Yes","Yes","Yes","Yes","Sometimes","Sometimes"
"10567",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","Yes","Rarely","Rarely"
"10568",2017,"M","10th","","","","","","","No","1","Today","No","No","No","","","","",""
"10569",2017,"M","10th","","","","","","","No","1","Today","No","No","No","","","","",""
"10570",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","No","Never","Rarely"
"10571",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"10572",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"10573",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
"10574",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","I do not use the internet","Rarely"
"10575",2017,"M","10th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","No","Rarely","Sometimes"
"10576",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Never"
"10577",2017,"M","10th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","Yes","Yes","I do not use the internet","I do not use the internet"
"10578",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Most of the time"
"10579",2017,"F","10th","","","","","","","No","1","Today","Yes","No","No","","","Yes","Never",""
"10580",2017,"M","10th","No","1","Today","No","No","No","Yes","1","8","Yes","No","No","Yes","No","Yes","Never","Never"
"10581",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"10582",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"10583",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"10584",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","Yes","Yes","Yes","No","No","Yes","Sometimes","Sometimes"
"10585",2017,"M","11th","Yes","75","Last Year","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","Yes","Yes","Rarely","Rarely"
"10586",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"10587",2017,"M","11th","Yes","75","Last 7 Days","No","Yes","Yes","Yes","1","8","No","No","No","Not Sure","Yes","Yes","Sometimes","Sometimes"
"10588",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"10589",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Rarely"
"10590",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Most of the time"
"10591",2017,"M","11th","No","1","Today","Yes","No","Yes","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Never"
"10592",2017,"M","11th","Yes","100","Today","Yes","No","No","Yes","1","5 Years Ago","Yes","No","No","Yes","No","Yes","Sometimes","Sometimes"
"10593",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"10594",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Rarely"
"10595",2017,"F","11th","Yes","15","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"10596",2017,"M","11th","Yes","15","Today","No","No","No","Yes","2","Last Month","Yes","No","No","Not Sure","No","Yes","Rarely","Rarely"
"10597",2017,"M","11th","Yes","75","Today","No","Yes","Yes","Yes","2","Last Year","No","No","Yes","Yes","No","Yes","Sometimes","Never"
"10598",2017,"M","11th","No","1","Today","No","No","No","Yes","1","8","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"10599",2017,"M","11th","Yes","7","1-4 Years Ago","Yes","Yes","Yes","Yes","2","Last 6 Months","Yes","Yes","Yes","Yes","No","Yes","Never","Sometimes"
"10600",2017,"M","11th","Yes","75","Last 7 Days","No","Yes","Yes","Yes","2","Last 6 Months","Yes","No","No","Yes","Yes","No","Sometimes","Always"
"10601",2017,"M","11th","","1","Today","Yes","No","No","Yes","1","5 Years Ago","No","No","No","Yes","No","Yes","Rarely","Rarely"
"10602",2017,"M","11th","No","1","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","Yes","No","Yes","Rarely","Most of the time"
"10603",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"10604",2017,"F","6th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","7","Last 7 Days","Yes","Yes","Yes","Yes","Yes","Yes","Always","Sometimes"
"10605",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Sometimes"
"10606",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"10607",2017,"M","9th","Yes","7","Today","No","Yes","Yes","Yes","4","Last 6 Months","Yes","Yes","Yes","Yes","No","Yes","Never","Rarely"
"10608",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"10609",2017,"F","9th","Yes","35","Today","No","No","No","Yes","1","Last Year","Yes","No","No","Yes","No","Yes","Always","Most of the time"
"10610",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Rarely"
"10611",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"10612",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Sometimes"
"10613",2017,"F","9th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Sometimes"
"10614",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Most of the time","Rarely"
"10615",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","I do not use the internet","I do not use the internet"
"10616",2017,"F","9th","No","1","Today","No","","","No","1","Today","No","No","No","No","","Yes","Rarely","Most of the time"
"10617",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"10618",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"10619",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Sometimes","Sometimes"
"10620",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"10621",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Rarely"
"10622",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","","Always"
"10623",2017,"M","7th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
"10624",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Rarely"
"10625",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Most of the time"
"10626",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Rarely"
"10627",2017,"F","7th","No","1","Today","No","Yes","Yes","Yes","1","8","Yes","Yes","Yes","No","No","Yes","Rarely","Sometimes"
"10628",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Rarely"
"10629",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"10630",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"10631",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Most of the time"
"10632",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Never","Never"
"10633",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Rarely"
